delta_v,delta_g,delta_h,p,v,g,h,f,c,cost,reward
0.7406548043911128,-0.9810929184148165,-0.47194721500125114,100.0,50.74065480439111,40.189070815851835,47.285579388324045,24.589427199173574,205.40168150811687,279.1699631056376,-279.1699631056376
-0.9557230815420537,0.9463071643526428,-0.3774891611895217,100.0,49.78493172284906,49.65214245937826,45.1144375164213,22.703953968576783,198.9452919831866,267.05715388891696,-267.05715388891696
-0.5194474203286583,-0.2665129719634187,-0.7904939337575068,100.0,49.2654843025204,46.987012739744074,40.56788451432234,24.136278445889676,203.79862861058666,276.2074639482557,-276.2074639482557
-0.21456313918066594,0.9092063119287546,-0.4851432844788146,100.0,49.05092116333973,56.07907585903162,37.777566255951065,22.807642341713905,198.14988413128773,266.57281115642945,-266.57281115642945
-0.8116515713037613,0.023185719848083375,0.08846331529159412,100.0,48.23926959203597,56.31093305751245,38.2863660512927,20.819633351175003,200.79497251428927,263.25387256781426,-263.25387256781426
0.10459264294107018,-0.8155793233043036,-0.365581473921087,100.0,48.34386223497704,48.155139824469416,36.18371165157208,24.729987396155053,197.59252510777054,271.7824872962357,-271.7824872962357
0.2296839745651471,0.5564649626233724,0.23135529634459928,100.0,48.57354620954219,53.71978945070314,37.51435958222363,25.542608889573213,192.03089973622428,268.65872640494393,-268.65872640494393
-0.2701655741997917,0.5021816860738846,-0.08795461518025904,100.0,48.30338063534239,58.741606311441984,37.00848559303887,20.362355035083144,188.87902034518433,249.96608545043375,-249.96608545043375
0.9887326352016654,0.9067725220909424,-0.6106872859792816,100.0,49.29211327054406,67.80933153235141,33.49609669940759,16.78083282029207,201.12924454015334,251.47174300102955,-251.47174300102955
0.8513031521132994,-0.387892354365579,0.7908217853745927,100.0,50.14341642265735,63.93040798869562,38.044535351339206,15.707448813609476,214.315153446438,261.4374998872664,-261.4374998872664
-0.9453467265940481,-0.18332937516069236,-0.2767681257699064,100.0,49.19806969606331,62.0971142370887,36.45269397297073,19.131709884055088,224.89810800954987,282.2932376617151,-282.2932376617151
-0.3999018348039811,-0.19619453821615362,-0.9282103090663723,100.0,48.79816786125932,60.13516885492716,31.11406050970686,23.194481729962874,232.43402427353428,302.0174694634229,-302.0174694634229
-0.7790428387872415,-0.8249803729992515,-0.23227471396310295,100.0,48.01912502247208,51.885365124934644,29.778124517053715,22.236626821143787,241.05750357820196,307.7673840416333,-307.7673840416333
0.9605706382124453,-0.7876405136739533,-0.24761310134499337,100.0,48.97969566068453,44.00895998819511,28.353969262720717,25.8147227872997,255.32266467231895,332.76683303421805,-332.76683303421805
